Gender,Age,Height,Weight,Calories,BMI,,,,,,
female,44.3,163,60,19,22.63,,,,,,
male,66.0,183,90,138,26.81,,,,,,
male,21.4,184,90,8,26.66,,,,,,
female,52.5,182,81,114,24.60,,,,,,
male,31.7,203,111,82,26.79,,,,,,
male,29.5,194,95,62,25.16,,,,,,
female,46.9,159,60,171,24.01,,,,,,
male,58.2,175,82,26,26.50,,,,,,
female,28.2,158,53,152,21.46,,,,,,
female,27.7,164,55,202,20.21,,,,,,
male,67.4,205,113,26,27.07,,,,,,
female,68.5,162,64,48,24.36,,,,,,
male,28.8,174,74,65,24.47,,,,,,
female,17.7,175,71,47,23.30,,,,,,
male,43.8,180,78,62,24.11,,,,,,
male,41.8,191,99,17,27.02,,,,,,
female,34.2,188,78,57,21.83,,,,,,
male,59.8,157,58,119,23.74,,,,,,
male,29.2,178,79,3,24.96,,,,,,
male,68.8,177,86,174,27.46,,,,,,
male,17.1,192,89,49,24.20,,,,,,
male,40.0,190,87,102,24.16,,,,,,
female,18.1,163,61,56,23.03,,,,,,
male,68.6,173,77,213,25.66,,,,,,
female,61.3,177,75,109,23.99,,,,,,
female,32.7,154,52,146,22.04,,,,,,
male,21.9,182,81,3,24.64,,,,,,
female,52.0,163,62,12,23.21,,,,,,
female,30.1,152,56,28,24.43,,,,,,
male,76.3,188,94,14,26.62,,,,,,
female,36.6,164,59,95,22.01,,,,,,
female,38.1,172,65,11,21.95,,,,,,
male,23.4,192,92,152,25.11,,,,,,
male,38.0,182,82,107,24.72,,,,,,
female,70.1,157,60,141,24.35,,,,,,
female,38.8,169,71,118,24.75,,,,,,
male,40.8,177,76,115,24.20,,,,,,
male,72.8,192,98,157,26.44,,,,,,
female,63.1,172,74,96,25.09,,,,,,
male,23.9,182,86,8,26.06,,,,,,
female,46.7,158,56,169,22.54,,,,,,
female,30.0,179,74,155,23.15,,,,,,
male,44.0,191,97,183,26.82,,,,,,
female,43.6,149,50,48,22.23,,,,,,
male,66.0,189,96,243,26.78,,,,,,
female,22.4,158,58,49,23.47,,,,,,
male,68.0,191,100,113,27.36,,,,,,
female,33.2,162,60,72,22.86,,,,,,
male,20.7,180,76,47,23.44,,,,,,
female,50.5,164,64,148,23.76,,,,,,
male,57.3,184,87,155,25.47,,,,,,
male,40.5,196,99,166,25.81,,,,,,
female,54.5,153,52,167,22.35,,,,,,
female,64.1,171,69,21,23.44,,,,,,
male,41.8,187,94,52,26.84,,,,,,
male,65.6,184,92,130,26.99,,,,,,
male,62.1,185,92,202,27.03,,,,,,
female,35.9,166,65,42,23.57,,,,,,
female,30.8,173,72,170,24.26,,,,,,
male,26.0,184,92,60,27.22,,,,,,
male,21.0,165,67,32,24.57,,,,,,
male,30.8,202,104,107,25.38,,,,,,
female,20.1,168,61,65,21.71,,,,,,
female,52.5,169,68,113,23.74,,,,,,
male,61.8,188,92,172,26.22,,,,,,
female,76.3,141,47,25,23.86,,,,,,
female,29.7,169,64,16,22.38,,,,,,
male,21.5,176,78,17,24.98,,,,,,
female,21.2,154,52,68,22.01,,,,,,
male,21.7,178,78,99,24.74,,,,,,
male,30.4,185,87,225,25.47,,,,,,
male,54.2,189,87,7,24.44,,,,,,
female,33.4,145,46,59,21.86,,,,,,
female,20.2,173,70,6,23.41,,,,,,
female,31.9,158,58,148,23.12,,,,,,
male,27.7,206,110,156,25.85,,,,,,
female,41.8,173,67,44,22.32,,,,,,
female,29.5,153,52,178,22.53,,,,,,
male,29.0,185,87,68,25.34,,,,,,
female,32.5,154,57,49,24.15,,,,,,
female,44.9,163,64,192,23.94,,,,,,
male,50.2,180,82,45,25.36,,,,,,
female,24.4,188,78,87,22.07,,,,,,
female,22.2,172,69,81,23.15,,,,,,
female,50.4,156,53,145,21.87,,,,,,
female,31.7,163,58,73,21.90,,,,,,
male,47.7,178,84,69,26.59,,,,,,
female,58.9,162,65,55,24.74,,,,,,
female,58.9,162,61,146,23.29,,,,,,
male,30.8,178,82,130,25.84,,,,,,
female,38.8,165,66,99,24.18,,,,,,
male,26.3,173,78,90,26.05,,,,,,
male,78.5,189,90,73,25.31,,,,,,
female,22.2,164,55,156,20.36,,,,,,
male,28.6,179,84,166,26.26,,,,,,
female,41.2,157,51,34,20.70,,,,,,
female,28.5,179,74,19,23.00,,,,,,
male,21.6,181,86,14,26.03,,,,,,
male,32.5,194,93,63,24.68,,,,,,
male,23.5,185,88,37,25.81,,,,,,
male,23.2,193,89,76,23.84,,,,,,
female,45.9,179,66,57,20.61,,,,,,
female,63.1,181,78,195,23.77,,,,,,
female,20.6,183,78,111,23.37,,,,,,
female,51.5,167,67,96,24.03,,,,,,
female,39.6,166,57,58,20.62,,,,,,
male,77.7,184,86,83,25.48,,,,,,
female,25.1,174,72,101,23.98,,,,,,
female,20.4,145,49,21,23.45,,,,,,
female,64.5,165,68,205,25.01,,,,,,
female,77.0,152,59,41,25.71,,,,,,
male,59.2,189,87,229,24.38,,,,,,
female,66.5,155,59,77,24.68,,,,,,
male,32.3,190,89,114,24.72,,,,,,
female,62.4,145,46,14,22.03,,,,,,
male,62.4,191,99,243,27.26,,,,,,
male,20.6,196,90,55,23.49,,,,,,
male,35.2,199,96,102,24.20,,,,,,
female,26.7,162,68,50,25.82,,,,,,
female,18.3,168,60,65,21.26,,,,,,
female,61.7,169,69,59,24.26,,,,,,
female,66.6,158,57,73,23.05,,,,,,
female,27.6,168,68,18,24.06,,,,,,
male,20.0,191,89,92,24.32,,,,,,
male,46.0,194,100,230,26.54,,,,,,
male,65.2,177,77,37,24.63,,,,,,
male,39.3,195,101,76,26.65,,,,,,
male,52.5,194,92,243,24.57,,,,,,
male,44.5,193,91,137,24.45,,,,,,
female,25.0,169,68,157,23.93,,,,,,
female,20.9,162,57,88,21.68,,,,,,
female,63.7,168,70,15,24.50,,,,,,
male,48.0,197,94,146,24.22,,,,,,
male,32.3,186,92,68,26.61,,,,,,
male,62.0,184,91,70,27.13,,,,,,
male,20.2,174,74,156,24.53,,,,,,
female,54.3,178,71,94,22.32,,,,,,
male,28.3,172,77,95,26.00,,,,,,
male,30.8,178,78,39,24.43,,,,,,
female,26.1,173,70,16,23.21,,,,,,
male,37.4,170,70,52,24.35,,,,,,
female,60.9,146,53,116,25.05,,,,,,
male,43.0,177,81,227,25.81,,,,,,
male,55.7,189,91,141,25.53,,,,,,
female,25.5,168,70,57,24.58,,,,,,
female,57.1,169,69,126,24.13,,,,,,
female,69.2,153,57,67,24.24,,,,,,
male,33.5,196,102,144,26.63,,,,,,
male,65.5,191,93,169,25.57,,,,,,
male,20.6,205,100,31,23.82,,,,,,
female,22.7,154,55,84,23.17,,,,,,
male,54.2,184,90,156,26.83,,,,,,
female,35.0,170,68,103,23.47,,,,,,
male,27.0,164,64,28,23.90,,,,,,
female,64.8,156,58,60,24.03,,,,,,
female,32.0,166,64,146,23.03,,,,,,
male,29.4,180,84,108,26.10,,,,,,
female,21.0,186,77,75,22.32,,,,,,
male,28.3,193,92,183,24.70,,,,,,
female,46.2,170,71,68,24.48,,,,,,
female,42.9,161,59,8,22.82,,,,,,
male,70.5,147,56,216,25.81,,,,,,
female,21.0,162,55,112,21.22,,,,,,
male,69.2,171,77,46,26.29,,,,,,
female,21.1,167,65,132,23.25,,,,,,
male,20.3,193,94,62,25.29,,,,,,
male,38.9,178,90,139,28.30,,,,,,
male,34.2,172,70,196,23.50,,,,,,
female,49.5,181,72,34,21.87,,,,,,
female,59.9,168,65,25,22.98,,,,,,
female,19.9,156,53,68,21.79,,,,,,
female,57.0,172,74,36,24.98,,,,,,
male,30.8,175,82,28,26.64,,,,,,
male,22.8,189,91,57,25.72,,,,,,
female,56.0,176,76,109,24.66,,,,,,
male,56.9,163,65,55,24.36,,,,,,
male,22.2,187,89,58,25.52,,,,,,
male,25.1,189,93,98,25.92,,,,,,
female,22.8,169,68,97,23.66,,,,,,
female,28.9,160,61,147,23.93,,,,,,
male,21.8,188,81,70,22.88,,,,,,
female,46.1,161,59,62,22.93,,,,,,
female,29.8,161,59,129,22.80,,,,,,
male,59.0,192,93,209,25.19,,,,,,
female,20.6,170,65,79,22.39,,,,,,
male,30.7,184,91,80,27.00,,,,,,
female,22.4,162,60,84,22.92,,,,,,
male,61.8,200,114,9,28.42,,,,,,
female,60.2,163,68,45,25.35,,,,,,
male,19.8,196,88,23,23.05,,,,,,
female,40.0,166,58,96,21.25,,,,,,
male,57.2,177,76,173,24.23,,,,,,
male,64.6,171,76,124,25.77,,,,,,
female,21.1,165,61,81,22.56,,,,,,
male,68.4,189,95,122,26.80,,,,,,
male,25.9,189,84,42,23.47,,,,,,
male,22.1,181,82,57,24.96,,,,,,
male,48.1,209,101,192,22.93,,,,,,
female,53.1,158,59,40,23.66,,,,,,
female,58.3,183,76,35,22.75,,,,,,
male,35.4,188,90,127,25.43,,,,,,
male,19.7,188,86,19,24.37,,,,,,
male,24.5,198,95,64,24.30,,,,,,
male,36.0,168,72,7,25.27,,,,,,
male,55.9,188,86,36,24.45,,,,,,
female,29.2,170,66,77,23.08,,,,,,
male,30.6,201,95,61,23.47,,,,,,
female,28.5,150,53,15,23.36,,,,,,
female,52.8,152,54,25,23.35,,,,,,
male,28.3,171,72,55,24.60,,,,,,
male,39.7,190,85,213,23.37,,,,,,
female,33.7,151,54,158,23.77,,,,,,
female,23.5,153,55,4,23.17,,,,,,
female,36.6,169,75,68,26.42,,,,,,
female,76.4,157,55,185,22.54,,,,,,
female,25.4,179,72,166,22.29,,,,,,
female,35.7,188,84,63,23.61,,,,,,
male,28.6,182,89,51,26.95,,,,,,
male,70.8,188,95,46,26.87,,,,,,
female,30.0,162,57,142,21.68,,,,,,
female,62.0,153,52,12,21.91,,,,,,
male,22.2,185,89,31,25.83,,,,,,
female,74.8,163,64,137,23.83,,,,,,
male,23.2,183,85,71,25.22,,,,,,
female,53.4,161,65,109,24.89,,,,,,
male,50.1,201,95,94,23.56,,,,,,
female,45.0,163,64,186,24.09,,,,,,
female,24.1,154,57,126,24.14,,,,,,
male,36.7,167,76,82,27.39,,,,,,
male,53.9,172,72,10,24.51,,,,,,
male,48.7,181,85,132,26.15,,,,,,
male,25.7,186,90,81,26.13,,,,,,
female,59.3,164,62,176,22.84,,,,,,
female,48.0,167,62,153,22.43,,,,,,
male,19.8,184,83,2,24.70,,,,,,
female,28.6,164,64,172,23.62,,,,,,
female,37.0,168,64,14,22.83,,,,,,
female,51.1,172,74,149,25.01,,,,,,
male,28.1,179,82,65,25.49,,,,,,
female,36.2,165,60,90,22.10,,,,,,
female,30.1,163,70,84,26.12,,,,,,
male,78.0,172,79,246,26.80,,,,,,
female,20.3,167,63,202,22.60,,,,,,
female,20.0,147,53,9,24.84,,,,,,
female,21.2,169,64,102,22.24,,,,,,
female,69.6,185,89,10,25.91,,,,,,
female,26.0,162,59,74,22.53,,,,,,
female,35.2,165,68,150,24.91,,,,,,
male,20.4,191,94,75,25.75,,,,,,
male,42.6,193,97,230,26.18,,,,,,
male,22.6,180,81,85,25.10,,,,,,
male,31.2,178,78,65,24.76,,,,,,
male,48.6,174,78,91,25.82,,,,,,
male,25.8,164,71,155,26.67,,,,,,
male,53.0,172,76,73,25.61,,,,,,
male,72.7,188,91,241,25.70,,,,,,
female,42.9,151,51,33,22.50,,,,,,
female,19.5,170,61,13,21.03,,,,,,
female,67.5,162,59,196,22.42,,,,,,
male,21.2,191,94,9,25.54,,,,,,
male,38.4,192,95,16,25.91,,,,,,
male,36.2,198,97,131,24.77,,,,,,
female,27.6,183,77,47,22.95,,,,,,
male,21.6,187,82,53,23.49,,,,,,
male,25.8,178,83,2,26.10,,,,,,
male,73.8,182,88,14,26.52,,,,,,
female,54.8,180,76,53,23.55,,,,,,
male,28.9,199,95,185,24.07,,,,,,
female,19.1,174,72,151,23.87,,,,,,
female,30.6,156,52,46,21.24,,,,,,
male,72.8,182,91,16,27.43,,,,,,
female,67.6,157,63,79,25.65,,,,,,
female,69.4,158,58,175,23.32,,,,,,
female,36.9,166,67,61,24.04,,,,,,
female,48.0,169,67,125,23.37,,,,,,
female,41.1,143,41,86,19.97,,,,,,
female,23.4,162,57,184,21.80,,,,,,
female,29.4,161,63,133,24.35,,,,,,
female,25.3,165,67,138,24.57,,,,,,
female,38.4,180,75,87,23.04,,,,,,
female,74.7,181,80,183,24.36,,,,,,
male,22.0,187,84,35,24.02,,,,,,
female,35.9,167,71,82,25.40,,,,,,
male,23.0,169,68,143,23.75,,,,,,
female,27.1,165,66,99,24.30,,,,,,
female,57.1,170,67,179,23.22,,,,,,
female,27.3,171,67,149,23.15,,,,,,
male,49.5,198,105,3,26.74,,,,,,
male,35.3,186,92,34,26.70,,,,,,
male,43.0,190,97,175,26.71,,,,,,
female,19.7,149,47,139,21.06,,,,,,
female,44.9,163,64,150,24.09,,,,,,
male,35.6,169,77,118,27.03,,,,,,
female,23.0,160,56,45,21.78,,,,,,
female,50.7,151,59,161,25.80,,,,,,
male,36.6,183,86,57,25.52,,,,,,
female,69.1,164,63,66,23.56,,,,,,
female,51.9,160,57,51,22.19,,,,,,
female,23.3,157,59,194,23.84,,,,,,
female,71.7,171,75,188,25.62,,,,,,
male,28.3,184,85,22,25.08,,,,,,
male,40.3,184,89,6,26.06,,,,,,
female,18.5,177,71,53,22.64,,,,,,
male,61.1,188,86,24,24.18,,,,,,
male,21.4,166,70,60,25.57,,,,,,
male,44.1,170,79,145,27.16,,,,,,
female,40.4,147,50,209,23.09,,,,,,
male,76.0,173,79,66,26.43,,,,,,
male,29.4,178,80,43,25.15,,,,,,
male,28.1,173,74,130,24.89,,,,,,
female,26.4,181,70,71,21.57,,,,,,
female,77.6,160,63,210,24.88,,,,,,
male,31.1,187,89,111,25.31,,,,,,
female,68.8,152,55,168,24.00,,,,,,
male,31.3,183,81,57,24.14,,,,,,
male,76.7,204,109,61,26.36,,,,,,
male,22.9,183,84,43,25.20,,,,,,
male,22.6,191,89,120,24.45,,,,,,
female,37.0,179,78,86,24.36,,,,,,
male,34.1,185,88,211,25.70,,,,,,
female,28.8,166,61,18,22.22,,,,,,
female,24.5,155,61,180,25.57,,,,,,
male,24.2,196,95,138,24.91,,,,,,
female,21.4,176,69,49,22.46,,,,,,
male,60.7,186,84,36,24.22,,,,,,
male,21.4,179,75,93,23.48,,,,,,
female,60.2,167,63,33,22.50,,,,,,
female,35.4,176,73,147,23.55,,,,,,
male,28.3,177,87,183,27.56,,,,,,
female,34.1,167,62,66,22.07,,,,,,
male,23.6,179,83,164,26.05,,,,,,
male,57.6,177,81,23,25.95,,,,,,
female,76.7,164,66,73,24.43,,,,,,
male,35.6,172,74,90,25.06,,,,,,
male,21.8,178,78,96,24.38,,,,,,
female,24.7,170,67,69,23.03,,,,,,
female,30.4,178,78,11,24.45,,,,,,
male,75.7,197,106,276,27.21,,,,,,
male,18.9,205,104,48,24.74,,,,,,
male,44.0,170,66,50,22.70,,,,,,
female,25.0,160,58,164,22.78,,,,,,
male,58.4,182,85,25,25.86,,,,,,
female,29.8,175,66,81,21.63,,,,,,
male,28.1,184,87,161,25.68,,,,,,
male,27.5,178,76,45,23.80,,,,,,
male,47.1,192,92,31,25.00,,,,,,
female,20.7,169,65,49,23.02,,,,,,
female,39.5,176,73,34,23.40,,,,,,
male,29.3,181,76,4,23.35,,,,,,
male,77.4,195,108,100,28.57,,,,,,
male,54.9,179,78,76,24.52,,,,,,
female,35.2,187,86,18,24.45,,,,,,
female,44.1,154,55,46,23.04,,,,,,
male,66.5,186,88,118,25.49,,,,,,
male,35.2,163,69,48,25.71,,,,,,
male,26.2,182,79,158,23.88,,,,,,
female,73.1,160,59,107,22.80,,,,,,
male,27.2,169,70,53,24.24,,,,,,
male,63.1,187,92,84,26.24,,,,,,
male,25.8,180,80,14,24.53,,,,,,
male,30.6,171,73,46,25.08,,,,,,
male,37.4,193,95,139,25.53,,,,,,
female,23.7,167,60,7,21.54,,,,,,
male,49.0,191,91,51,24.85,,,,,,
female,41.8,161,63,74,24.50,,,,,,
male,62.0,192,94,153,25.48,,,,,,
female,73.7,157,62,49,24.99,,,,,,
male,38.7,180,84,210,26.07,,,,,,
male,59.8,192,94,128,25.42,,,,,,
female,24.1,176,72,15,23.17,,,,,,
male,36.6,197,95,20,24.54,,,,,,
male,44.5,181,83,240,25.43,,,,,,
female,56.3,160,63,11,24.62,,,,,,
female,75.8,163,61,23,22.90,,,,,,
female,44.9,172,64,27,21.52,,,,,,
male,72.4,177,78,60,25.10,,,,,,
female,39.9,164,62,5,23.14,,,,,,
male,30.2,192,92,239,25.01,,,,,,
female,21.3,160,59,14,22.96,,,,,,
male,30.3,206,107,43,25.24,,,,,,
male,30.6,191,86,31,23.63,,,,,,
male,65.9,178,83,225,26.27,,,,,,
female,67.6,186,89,32,25.73,,,,,,
female,24.0,156,55,154,22.57,,,,,,
male,29.4,178,83,66,26.25,,,,,,
female,40.1,162,63,57,24.04,,,,,,
female,43.6,172,63,176,21.35,,,,,,
female,41.0,152,50,104,21.67,,,,,,
male,38.3,179,88,44,27.54,,,,,,
female,60.2,168,71,27,25.22,,,,,,
female,59.0,174,70,125,23.25,,,,,,
male,70.3,215,113,160,24.46,,,,,,
male,37.9,176,80,210,25.64,,,,,,
female,73.8,174,78,168,25.72,,,,,,
female,44.7,164,62,65,22.99,,,,,,
male,49.6,184,86,64,25.32,,,,,,
female,26.7,150,52,117,23.07,,,,,,
male,40.9,191,90,118,24.54,,,,,,
male,33.0,185,81,29,23.66,,,,,,
female,55.8,160,63,120,24.46,,,,,,
male,58.4,191,94,177,25.60,,,,,,
male,71.1,196,98,83,25.64,,,,,,
male,23.2,177,78,13,24.75,,,,,,
female,32.4,165,56,166,20.77,,,,,,
male,61.6,196,96,18,24.96,,,,,,
male,48.6,185,89,56,25.87,,,,,,
male,27.7,185,93,165,27.32,,,,,,
male,68.7,167,71,118,25.56,,,,,,
female,20.1,158,56,18,22.58,,,,,,
female,75.3,163,69,165,26.04,,,,,,
female,31.3,144,48,51,23.36,,,,,,
male,29.1,199,97,8,24.63,,,,,,
female,41.1,165,63,97,23.19,,,,,,
female,27.2,170,66,126,22.84,,,,,,
male,68.0,185,94,157,27.25,,,,,,
female,48.8,172,69,20,23.48,,,,,,
male,23.9,182,80,48,24.31,,,,,,
male,32.0,193,94,113,25.17,,,,,,
female,27.2,171,68,4,23.10,,,,,,
female,40.5,155,57,151,23.68,,,,,,
male,43.4,178,81,59,25.42,,,,,,
female,72.1,157,59,9,24.04,,,,,,
male,54.3,178,79,27,25.08,,,,,,
male,41.7,179,85,4,26.49,,,,,,
male,25.1,192,84,168,22.82,,,,,,
female,44.5,149,58,49,25.94,,,,,,
male,59.7,179,88,162,27.37,,,,,,
female,21.2,152,50,192,21.82,,,,,,
female,33.6,148,52,155,23.87,,,,,,
male,64.0,178,85,155,26.72,,,,,,
female,57.8,192,94,37,25.57,,,,,,
female,67.4,176,74,114,23.85,,,,,,
female,28.4,172,70,214,23.68,,,,,,
male,74.1,176,82,75,26.40,,,,,,
male,69.8,186,86,30,24.84,,,,,,
male,77.5,172,75,57,25.41,,,,,,
female,72.4,190,84,183,23.42,,,,,,
female,21.0,150,51,124,22.75,,,,,,
male,74.1,194,91,82,24.21,,,,,,
female,43.2,160,62,196,24.09,,,,,,
female,43.8,150,51,119,22.88,,,,,,
female,23.4,157,56,67,22.63,,,,,,
female,43.4,163,63,43,23.54,,,,,,
male,20.9,186,82,161,23.61,,,,,,
male,29.3,176,88,74,28.24,,,,,,
male,19.9,180,75,37,23.27,,,,,,
male,48.6,191,82,67,22.56,,,,,,
male,36.0,171,77,43,26.27,,,,,,
female,65.6,199,96,81,24.12,,,,,,
male,43.0,190,95,185,26.17,,,,,,
male,29.7,189,89,124,24.72,,,,,,
female,25.1,151,51,155,22.51,,,,,,
female,75.0,167,72,121,26.02,,,,,,
male,26.2,196,90,125,23.46,,,,,,
male,29.9,185,88,44,25.88,,,,,,
female,33.3,165,55,58,20.33,,,,,,
female,73.9,148,53,68,24.23,,,,,,
female,53.3,157,65,25,26.12,,,,,,
female,21.7,145,49,46,23.43,,,,,,
female,56.5,166,65,4,23.84,,,,,,
female,41.1,143,51,6,24.80,,,,,,
female,20.0,178,74,84,23.23,,,,,,
male,65.1,178,82,153,25.76,,,,,,
male,23.3,183,83,18,24.95,,,,,,
male,49.2,192,99,178,27.03,,,,,,
female,59.8,163,65,118,24.56,,,,,,
female,58.6,166,65,226,23.70,,,,,,
female,60.4,157,55,98,22.49,,,,,,
female,38.2,174,68,17,22.41,,,,,,
male,50.9,194,98,197,26.07,,,,,,
male,64.8,189,87,53,24.23,,,,,,
male,24.9,183,86,138,25.60,,,,,,
male,73.1,175,82,246,26.89,,,,,,
female,27.0,175,73,13,23.97,,,,,,
female,20.5,171,69,93,23.50,,,,,,
female,22.5,188,74,36,20.97,,,,,,
female,45.5,156,59,139,24.48,,,,,,
female,44.7,151,55,56,23.89,,,,,,
female,70.5,169,66,187,23.09,,,,,,
male,67.8,181,82,142,25.13,,,,,,
male,75.9,187,91,32,25.86,,,,,,
female,51.5,181,76,95,23.13,,,,,,
female,55.8,159,63,88,24.82,,,,,,
male,23.9,188,85,113,23.89,,,,,,
female,79.8,162,67,153,25.35,,,,,,
female,35.3,185,80,26,23.39,,,,,,
male,31.1,191,91,215,24.96,,,,,,
female,78.8,158,57,211,22.66,,,,,,
male,31.6,181,77,73,23.48,,,,,,
male,48.5,195,96,20,25.35,,,,,,
male,45.2,190,92,82,25.41,,,,,,
male,31.4,190,81,62,22.54,,,,,,
female,51.2,165,70,97,25.58,,,,,,
male,25.9,178,75,55,23.55,,,,,,
female,69.7,165,64,182,23.79,,,,,,
male,30.1,185,85,11,24.69,,,,,,
female,32.9,155,55,29,23.19,,,,,,
male,24.1,188,89,94,25.18,,,,,,
female,24.8,166,61,11,21.95,,,,,,
male,68.2,172,75,80,25.48,,,,,,
male,78.0,167,74,14,26.71,,,,,,
male,32.8,200,103,31,25.61,,,,,,
female,42.4,166,66,80,23.86,,,,,,
female,23.2,162,60,121,22.63,,,,,,
male,36.0,202,108,36,26.51,,,,,,
female,19.7,145,49,106,23.62,,,,,,
female,23.2,173,61,22,20.50,,,,,,
female,24.0,156,61,107,25.09,,,,,,
female,28.5,164,59,65,22.07,,,,,,
male,22.4,181,82,19,24.75,,,,,,
female,55.4,160,59,73,23.35,,,,,,
male,30.6,160,65,18,25.20,,,,,,
male,37.5,181,84,165,25.54,,,,,,
male,51.9,172,76,97,25.85,,,,,,
female,30.3,190,79,74,21.90,,,,,,
male,27.2,197,91,36,23.61,,,,,,
male,27.4,194,101,108,26.69,,,,,,
female,32.3,163,58,13,22.04,,,,,,
male,79.6,166,71,54,26.00,,,,,,
female,41.8,158,55,26,21.98,,,,,,
female,23.7,166,66,164,23.96,,,,,,
male,33.8,205,103,133,24.53,,,,,,
male,58.6,185,77,37,22.64,,,,,,
male,45.0,177,75,18,24.06,,,,,,
female,19.3,156,48,152,19.78,,,,,,
male,54.2,194,94,37,24.93,,,,,,
female,53.1,159,58,115,23.05,,,,,,
female,61.8,165,57,115,20.94,,,,,,
female,61.4,148,52,118,23.74,,,,,,
male,63.0,201,103,31,25.45,,,,,,
male,67.6,172,81,155,27.62,,,,,,
female,23.5,179,70,20,21.88,,,,,,
female,36.8,175,71,44,23.18,,,,,,
female,26.8,165,59,34,21.64,,,,,,
male,52.7,193,94,113,25.22,,,,,,
female,59.8,180,79,139,24.61,,,,,,
female,43.9,153,54,114,23.21,,,,,,
female,73.2,166,64,137,23.37,,,,,,
male,22.8,192,95,16,25.66,,,,,,
female,42.6,162,59,85,22.67,,,,,,
male,21.1,179,83,71,26.09,,,,,,
male,22.6,181,78,84,23.81,,,,,,
male,25.3,159,64,67,25.43,,,,,,
female,40.0,164,62,184,22.84,,,,,,
male,66.7,190,98,34,27.13,,,,,,
female,23.5,159,59,97,23.53,,,,,,
male,21.5,168,66,36,23.41,,,,,,
female,48.3,167,67,179,24.05,,,,,,
male,26.6,189,93,174,25.83,,,,,,
male,42.3,169,67,139,23.37,,,,,,
female,22.1,156,56,20,22.89,,,,,,
female,74.9,167,66,118,23.55,,,,,,
female,63.7,157,62,83,24.89,,,,,,
female,19.9,157,59,121,24.17,,,,,,
female,21.7,154,51,4,21.52,,,,,,
male,49.6,156,63,27,25.99,,,,,,
female,45.3,159,60,217,23.82,,,,,,
female,48.9,158,57,132,22.83,,,,,,
female,21.2,176,72,50,23.23,,,,,,
male,31.4,181,75,28,23.05,,,,,,
female,28.3,181,71,22,21.75,,,,,,
male,36.0,166,66,71,23.88,,,,,,
female,22.1,156,57,154,23.46,,,,,,
male,23.3,180,78,3,24.04,,,,,,
female,29.3,164,67,12,25.09,,,,,,
male,22.9,178,78,125,24.57,,,,,,
male,61.9,162,65,30,25.01,,,,,,
female,39.4,163,63,63,23.88,,,,,,
female,22.9,164,62,35,22.97,,,,,,
female,30.6,150,50,28,22.27,,,,,,
male,23.2,172,74,106,25.14,,,,,,
female,36.9,165,58,131,21.51,,,,,,
male,49.5,191,87,113,23.83,,,,,,
male,74.8,181,85,185,26.10,,,,,,
male,22.8,173,77,13,25.64,,,,,,
male,70.7,190,99,37,27.48,,,,,,
female,64.5,178,79,97,25.16,,,,,,
male,41.2,177,82,22,26.14,,,,,,
female,26.6,150,53,185,23.62,,,,,,
male,33.6,167,69,45,24.61,,,,,,
male,33.0,182,86,183,25.75,,,,,,
male,52.6,185,86,22,24.98,,,,,,
male,41.3,191,92,81,25.39,,,,,,
female,32.0,158,55,161,21.98,,,,,,
male,37.5,177,80,53,25.62,,,,,,
male,51.6,188,84,22,23.83,,,,,,
male,59.0,184,92,139,27.31,,,,,,
male,40.5,185,85,9,24.91,,,,,,
male,19.2,179,77,65,23.84,,,,,,
male,21.8,195,91,10,23.91,,,,,,
female,61.6,150,55,70,24.57,,,,,,
male,37.8,201,112,168,27.74,,,,,,
male,71.4,192,97,185,26.32,,,,,,
male,40.5,170,72,33,24.93,,,,,,
male,41.0,187,88,171,25.17,,,,,,
female,65.0,162,61,86,23.41,,,,,,
female,25.5,159,52,104,20.81,,,,,,
male,49.9,181,88,135,26.70,,,,,,
male,50.2,188,89,209,25.24,,,,,,
female,52.0,187,81,16,23.13,,,,,,
female,43.5,167,69,87,24.59,,,,,,
female,54.4,167,72,196,25.83,,,,,,
male,23.3,184,77,178,22.65,,,,,,
female,29.3,169,64,59,22.40,,,,,,
male,33.5,186,94,59,27.32,,,,,,
female,47.1,154,55,6,23.19,,,,,,
male,21.6,176,76,27,24.57,,,,,,
female,38.9,146,50,115,23.38,,,,,,
female,60.0,189,90,141,25.27,,,,,,
female,24.6,175,68,141,22.23,,,,,,
male,45.4,205,102,31,24.15,,,,,,
female,40.8,164,68,98,25.19,,,,,,
male,22.7,195,99,22,26.07,,,,,,
male,29.7,192,91,58,24.74,,,,,,
male,47.2,179,88,64,27.36,,,,,,
male,44.7,188,91,50,25.61,,,,,,
female,37.3,180,73,121,22.36,,,,,,
male,70.5,183,83,84,24.71,,,,,,
male,63.0,186,88,38,25.60,,,,,,
male,32.8,171,73,37,24.98,,,,,,
male,22.5,199,98,121,24.79,,,,,,
male,55.4,157,62,34,25.15,,,,,,
male,67.5,181,90,140,27.35,,,,,,
male,40.0,190,92,153,25.58,,,,,,
male,32.3,177,76,170,24.50,,,,,,
female,69.3,163,58,93,22.02,,,,,,
female,61.0,160,64,101,25.29,,,,,,
male,66.2,196,97,96,25.24,,,,,,
male,33.9,180,80,42,24.90,,,,,,
female,42.2,155,55,194,22.92,,,,,,
female,49.6,166,64,185,22.97,,,,,,
male,25.2,190,83,66,22.92,,,,,,
male,20.2,198,87,23,22.10,,,,,,
male,24.3,183,83,41,24.81,,,,,,
male,42.3,186,84,12,24.28,,,,,,
